organisationunitid,uid,name,shortname,nhfrid,subcounty_uid,subcounty,admin_unit_uid,admin_unit,district_uid,district,region_uid,region,hflevel,ownership,status,reporting
35409,OrYR6qpBHV8,St. Johns Medical Clinic (Rubaga),St. Johns Medical Clinic (Rubaga) HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
3242200,GH00jDRvjIy,St. Joseph General Clinic,St. Joseph General Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
34904,cR00Ao5beaX,St. Jude Clinic (Nyanama),St. Jude Clinic Nyanama,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,Clinic,PFP,Functional,Reporting
33456,uyC3Q5q3ZpK,St. Jude Medical Centre,St. Jude Medical Centre HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33457,SZ5Nnac0TQc,St. Jude Medical Centre (Kabowa),St. Jude Medical Centre (Kabowa) HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34962,g5gZeQ1LpBP,St. Jude Medical Clinic,St. Jude Medical Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
33452,bsF8wkTWCoZ,St. Kevin Martenety Clinic,St. Kevin Martenety Clinic HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33450,beCGGbj7iIe,St. Lawrence Clinic,St. Lawrence Clinic HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33449,SGXUdybIrGD,St. Lawrence Medical Clinic,St. Lawrence Medical Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
33445,u0Q3mQUCQi0,St. Luke Dom Clinic,St. Luke Dom Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34845,hIR9Y6YF22i,St. Luke Maternity Clinic,St. Luke Maternity Clinic,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
40451,Eio9d3BPJ2B,St. Luke Society,St. Luke Society HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35360,w5iMmf3NYDf,St. Mary Domiciliary Clinic,St. Mary Domiciliary Clinic HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33434,hk3sw1ExndH,St. Mary's Domiciliary (Kasubi - Kawala),St. Mary's  Domiciliary - Kasubi - Kawala HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35351,T3VsjGM4qG1,St. Marys Domicilliary (Mugwanya),St. Marys Domicilliary - Mugwanya HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33426,otz3QpVIGKe,St. Micheal Dental Clinic HC II,St. Micheal Dental Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33425,dZ2Pvie8hAL,St. Micheal Medical Centre (Rubaga),St. Micheal Medical Centre (Rubaga) HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34960,oe9DODWDMBD,St. Monica (Rubaga),St. Monica (Rubaga) HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
33422,zakGypSvdpi,St. Paul Medical Centre (Rubaga),St. Paul Medical Centre (Rubaga) HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33421,NHpUdowYOea,St. Perez Medicalclinic,St. Perez Medicalclinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35313,hFQKfZwphxd,St. Steven's Medical Clinic Kabowa,St. Steven's  Medical Clinic Kabowa HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
40449,aglptrIQjhX,St. Thereza Domicilliary Clinic,St. Thereza Domicilliary Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
40448,PajDI41MhPJ,St. Vincent Health Centre,St. Vincent Health Centre HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
11722109,Q7NErHrMdu0,St.Henry Medical Services,St.Henry Medical Services,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
6722927,zOZNgYPjSBh,St.Joseph Maternity Centre,St.Joseph Maternity Centre HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
9232145,RnxJoIpzuUm,Stana Medical Centre,Stana Medical Centre,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
35302,aYDW0TanSgD,Star Clinic (Rubaga),Star Clinic (Rubaga) HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
9232154,R05j5ShKDgL,Star Medical Services,Star Medical Services,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
35296,xYWG0QUOzVj,Step Out Dom Clinic,Step Out Dom Clinic HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
33399,yOyIk76KVtb,Suka Medical Centre,Suka Medical Centre HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
6722931,etFZ5ij7IBi,Sunway medical centre,Sunway medical centre HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
35291,abvRm5Gf8UC,Sure Clinic,Sure Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35287,h3db50KbXlW,Suubi Medical Centre (Nateete),Suubi Medical Center (Nateete) HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
33395,UJLTn9Z9EsX,Suubi Medical Clinic (Kasubi),Suubi Medical Clinic (Kasubi) HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
40446,tZKvonnHN1M,Tawhid Medical Centre (Rubaga),Tawhid Medical Centre (Rubaga) HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33387,jemtukRQMRB,Tendo Medical Services,Tendo Medical Services HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
36479,uZbjvt36X6V,Terry Health Centre,Terry Health Centre,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
33386,Bot2vwFehm0,Tertesa Medical Centre,Tertesa Medical Centre HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33384,VEGsSkr0kny,The Doctore Clinic,The Doctore Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35257,hwBxzvgcTIb,The Royal Clinic,The Royal Clinic HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35247,rIXYNnKS9yV,Tito Clinic,Tito Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33371,IiB6l95NPen,Top Joy Clinic,Top Joy Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35236,hXkuCOwBVV6,Trans - Nile Medical Centre,Trans - Nile Medical Centre HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
9232155,WUPuN5D9rWc,Trinity Health Care,Trinity Health Care,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
35234,oU5FK0jRDPy,Trinity Life Health Care,Trinity Life Health Care HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33359,RR8HuxTZMtb,Tripple M Clinic,Tripple M Clinic HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
40444,LWYIaEakDUk,Tusubira Health Centre,Tusubira HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35149,IxucgjXq5GE,Twani's Dental Clinic,Twani's Dental Clinic,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
33346,xy0cA8KnSa4,Twins Clinic (Rubaga),Twins Clinic (Rubaga) HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33333,Kq1PHELpcxR,Upcare Orthopaedic Clinic,Upcare Orthopaedic Clinic HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35207,SG6IU1tMViT,Upland Clinic (Nateete),Upland Clinic (Nateete) HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
35204,HDqkS7fPasF,Vbc Medical Clinic,Vbc Medical Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
9232156,AA6OLAa7sz9,Venero Plus Medical,Venero Plus Medical,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
33325,Cxnq38Z0YWp,Victor Medical Clinic,Victor Medical Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34955,YjkflYankYx,Victoria Clinic (Kampala),Victoria Clinic - Kampala,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
9232146,zK0jKolA0qE,Victoria Health Care Clinic,Victoria Health Care Clinic,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
33318,Ku0I5IciWi3,Victory Medical Centre,Victory Medical Centre HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35198,StVGsmCpx30,Viga Clinic,Viga Clinic HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
11722110,ewK7AgzuVRn,Vima Medical Clinic,Vima Medical Clinic,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
9232157,ceAy8KZtzvd,Vine Medicare Service,Vine Medicare Service,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
6722929,BsPh2JaXtnc,Viona Medical Centre,Viona Medical Center HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
33313,mUIJECKoemN,Vision Medical Centre,Vision Medical Centre HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35192,ndHgVd0HWsi,Vision Medical Clinic,Vision Medical Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
9232158,mXnqYZnqjxJ,Wells Health Care Clinic And Laboratory Services,Wells Health Care Clinic And Laboratory Services,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
3242206,WBHSSX3mR7J,YCS Dispensary,YCS Dispensary HC II,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
35146,jKguDWbtFIU,YCS Health Centre,YCS HC III,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC III,PNFP,Non-Functional,Non-Reporting
33289,VDGaiwcOKCn,Yesero Clinic,Yesero Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34896,Irar0fFmohc,Yolamu Sebalamu Medical Centre,Yolamu Sebalamu Medical Centre,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,Clinic,PFP,Functional,Reporting
9934870,LRL7Ak84wd3,Yoni Medical Centre,Yoni Medical Centre,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
34903,Gr23AboOHrz,Zacchaeus Medical Centre,Zacchaeus Medical Centre,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,Clinic,PNFP,Functional,Reporting
33283,TvGat2B2STB,Zai Health Clinic,Zai Health Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33281,lSfGMwcfzJ6,Zeel Medical Services,Zeel Medical Services HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33280,O76DchiXdpv,Zenl Medical Clinic,Zenl Medical Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
35133,ReLKAE2urrc,Zion Clinic,Zion Clinic HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
33276,eR6UQvtwGYK,Zion Treatment Centre,Zion Treatment Centre HC II,8.00803E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
9232147,jTutSusPMWb,Zuru Medical Centre,Zuru Medical Centre,8.00802E+12,oweSpFBNbmi,Lubaga Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
34567,g44JyPVuZ8h,A & K Clinic,A & K Clinic HC II,8.00803E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34568,EDljgyL8rYo,AAA Dental & Oral Surgery Clinic,AAA Dental & Oral Surgery Clinic HC II,8.00803E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
39665,pLkoHnX3Ukn,AAR Kabalagala Clinic,AAR Kabalagala Clinic HC II,8.00803E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
34572,DhNRFgDOTR6,Access Clinic,Access Clinic HC II,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
39670,QK5ZCQuizO6,Adcare Medical Centre,Adcare Medical Centre HC II,8.00803E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
39673,b1q8b2dPv7x,Afaayo Medical Centre,Afaayo Medical Centre HC II,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34576,ewuJHi84Wld,Aggie Pharmacy & Clinic,Aggie Pharmacy & Clinic HC II,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
40499,fY7C3FiX3rP,Akankwasa Dental Clinic,Akankwasa Dental Clinic HC II,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
35068,z8i4QbSwZDk,Alfa Dental Clinic,Alfa Dental Clinic,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
34580,D0ED1fGVzaL,Alinda Orthopaedic Clinic,Alinda Orthopaedic Clinic HC II,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
39681,PHhcBpjIWvL,Alive Medical Services Clinic,Alive Medical Services Special Clinic,8.00803E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,Clinic,PNFP,Functional,Reporting
39682,BESDJaRcNYw,All Saints Clinic (Makindye),All Saints Clinic - Makindye,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Functional,Reporting
34587,XSmIsJuGcOB,All Saints Medical Centre,Allsaints Medical Centre HC II,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34582,YSNmhYkEioY,All Saints Medical. Centre,All Saints Medical. Center HC II,8.00803E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34585,PPpjhuUetye,Allied Health Clinic,Allied Health Clinic HC II,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34592,TNXeDXDD7Fq,Alpha Medical Centre (Lukuli),Alpha Medical Centre (Lukuli) HC II,8.00803E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34593,Jv1HdMLwMjo,Alpha Medical Centre (Makindye ),Alpha Medical Centre (Makindye II) HC II,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
40436,w8dxTtFjxMb,Alpha Medical Clinic (Bbunga),Alpha Medical Clinic - Bbunga HC II,8.00803E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
34595,UZJTw6iZkVI,Alpha Medical Clinic (Luwafu),Alpha Medical Clinic (Luwafu) HC II,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
39683,fxJbGZjTw3n,Alpha and Omega Medical Centre,Alpha and Omega Medical Centre HC II,8.00802E+12,FbuhMjEaMXt,Makindye Division,R1tKznhbbIx,Kampala City Council,aXmBzv61LbM,Kampala District,GIpyzaSuEgM,Kampala,HC II,PFP,Non-Functional,Non-Reporting
